item_id,order_id,product_id,quantity,unit_price,discount_percent,total_price
4107,ORD02135,P013,4,1410,5,5358.0
4108,ORD01182,P013,5,1410,5,6697.5
4109,ORD02378,P031,1,510,5,484.5
4110,ORD02344,P064,3,680,0,2040.0
4111,ORD01647,P018,4,2720,5,10336.0
4112,ORD02473,P067,4,3370,0,13480.0
4113,ORD01412,P075,3,3180,0,9540.0
4114,ORD01383,P072,5,5410,0,27050.0
4115,ORD02558,P045,3,6940,5,19779.0
4116,ORD01265,P049,2,520,0,1040.0
4117,ORD01686,P029,1,2480,15,2108.0
4118,ORD01534,P044,5,3990,0,19950.0
4119,ORD04591,P060,4,1970,20,6304.0
4120,ORD01827,P035,1,7450,0,7450.0
4121,ORD00855,P080,4,8110,20,25952.0
4122,ORD02067,P034,4,5160,0,20640.0
4123,ORD01492,P099,2,2170,0,4340.0
4124,ORD03286,P067,3,3370,15,8593.5
4125,ORD00941,P053,5,6220,0,31100.0
4126,ORD03905,P048,1,5520,5,5244.0
4127,ORD02028,P048,2,5520,5,10488.0
4128,ORD02434,P042,3,6210,5,17698.5
4129,ORD00239,P092,3,370,0,1110.0
4130,ORD00189,P046,4,710,0,2840.0
4131,ORD02725,P091,5,2030,20,8120.0
4132,ORD03971,P054,4,1830,0,7320.0
4133,ORD03766,P067,3,3370,0,10110.0
4134,ORD04470,P086,2,3800,0,7600.0
4135,ORD03737,P056,1,830,5,788.5
4136,ORD01925,P026,3,4300,5,12255.0
4137,ORD04430,P023,2,2250,15,3825.0
4138,ORD02969,P017,3,1150,10,3105.0
4139,ORD04433,P069,1,690,0,690.0
4140,ORD00127,P085,2,2550,15,4335.0
4141,ORD02035,P040,1,4350,5,4132.5
4142,ORD02891,P040,4,4350,0,17400.0
4143,ORD02147,P013,1,1410,5,1339.5
4144,ORD04741,P084,1,2390,0,2390.0
4145,ORD00818,P038,4,650,15,2210.0
4146,ORD04655,P083,1,570,5,541.5
4147,ORD04727,P065,2,5610,15,9537.0
4148,ORD02568,P067,3,3370,0,10110.0
4149,ORD00068,P087,1,1870,0,1870.0
4150,ORD03890,P010,2,5910,15,10047.0
4151,ORD04013,P090,1,210,15,178.5
4152,ORD03156,P083,5,570,20,2280.0
4153,ORD01595,P078,1,260,10,234.0
4154,ORD00788,P088,4,1770,0,7080.0
4155,ORD03994,P073,3,5040,0,15120.0
4156,ORD04311,P001,2,5230,0,10460.0
4157,ORD04407,P077,2,2940,0,5880.0
4158,ORD00367,P052,3,640,10,1728.0
4159,ORD04957,P080,4,8110,0,32440.0
4160,ORD02421,P005,2,3920,5,7448.0
4161,ORD02008,P060,4,1970,0,7880.0
4162,ORD01039,P054,3,1830,5,5215.5
4163,ORD01061,P068,1,1770,15,1504.5
4164,ORD01950,P071,4,7700,0,30800.0
4165,ORD01462,P053,1,6220,20,4976.0
4166,ORD04542,P002,3,1180,5,3363.0
4167,ORD00211,P086,1,3800,15,3230.0
4168,ORD04520,P066,1,660,0,660.0
4169,ORD02027,P001,1,5230,0,5230.0
4170,ORD01599,P059,5,5810,0,29050.0
4171,ORD03255,P068,4,1770,5,6726.0
4172,ORD01267,P007,2,980,0,1960.0
4173,ORD00578,P008,5,5280,0,26400.0
4174,ORD03475,P074,2,1980,15,3366.0
4175,ORD01680,P091,5,2030,5,9642.5
4176,ORD03208,P022,1,7880,0,7880.0
4177,ORD00567,P045,1,6940,20,5552.0
4178,ORD04599,P008,4,5280,0,21120.0
4179,ORD01040,P059,2,5810,5,11039.0
4180,ORD01366,P089,5,3940,0,19700.0
4181,ORD01268,P085,5,2550,0,12750.0
4182,ORD02721,P069,2,690,0,1380.0
4183,ORD01373,P091,4,2030,0,8120.0
4184,ORD04773,P099,5,2170,5,10307.5
4185,ORD02207,P079,3,640,0,1920.0
4186,ORD00725,P007,5,980,0,4900.0
4187,ORD01882,P031,3,510,0,1530.0
4188,ORD04297,P065,3,5610,5,15988.5
4189,ORD01217,P066,2,660,0,1320.0
4190,ORD01766,P083,5,570,10,2565.0
4191,ORD00799,P056,1,830,5,788.5
4192,ORD00220,P045,3,6940,20,16656.0
4193,ORD04548,P063,3,1930,0,5790.0
4194,ORD01226,P076,4,240,0,960.0
4195,ORD04794,P077,1,2940,20,2352.0
4196,ORD04995,P039,1,480,0,480.0
4197,ORD04640,P042,2,6210,5,11799.0
4198,ORD01533,P060,5,1970,10,8865.0
4199,ORD04162,P079,1,640,0,640.0
4200,ORD02157,P070,1,2230,10,2007.0
4201,ORD04608,P079,1,640,5,608.0
4202,ORD01325,P066,3,660,0,1980.0
4203,ORD04228,P039,5,480,10,2160.0
4204,ORD02216,P076,3,240,0,720.0
4205,ORD00362,P074,2,1980,0,3960.0
4206,ORD04528,P100,5,3910,20,15640.0
4207,ORD02840,P095,5,4480,10,20160.0
4208,ORD04041,P085,2,2550,20,4080.0
4209,ORD00458,P072,1,5410,0,5410.0
4210,ORD00170,P011,5,2250,15,9562.5
4211,ORD02337,P027,3,8050,0,24150.0
4212,ORD01204,P085,5,2550,0,12750.0
4213,ORD02817,P090,3,210,15,535.5
4214,ORD03455,P065,1,5610,10,5049.0
4215,ORD04483,P035,4,7450,10,26820.0
4216,ORD00109,P001,1,5230,0,5230.0
4217,ORD04605,P015,2,750,10,1350.0
4218,ORD03115,P020,3,4350,10,11745.0
4219,ORD02404,P080,3,8110,10,21897.0
4220,ORD00305,P001,2,5230,20,8368.0
4221,ORD02826,P015,5,750,5,3562.5
4222,ORD03221,P084,4,2390,15,8126.0
4223,ORD02526,P089,3,3940,10,10638.0
4224,ORD00415,P080,3,8110,10,21897.0
4225,ORD03876,P089,4,3940,15,13396.0
4226,ORD02354,P069,4,690,5,2622.0
4227,ORD03753,P050,2,7950,20,12720.0
4228,ORD00446,P088,5,1770,0,8850.0
4229,ORD03601,P017,5,1150,5,5462.5
4230,ORD00775,P087,1,1870,0,1870.0
4231,ORD03421,P032,3,660,5,1881.0
4232,ORD02519,P081,1,3660,5,3477.0
4233,ORD02164,P100,2,3910,0,7820.0
4234,ORD01262,P021,2,9290,0,18580.0
4235,ORD04618,P062,3,450,5,1282.5
4236,ORD01760,P100,4,3910,20,12512.0
4237,ORD01534,P065,4,5610,0,22440.0
4238,ORD03681,P047,3,2430,0,7290.0
4239,ORD02719,P066,4,660,5,2508.0
4240,ORD03148,P070,3,2230,0,6690.0
4241,ORD03492,P098,4,4950,0,19800.0
4242,ORD04104,P062,5,450,0,2250.0
4243,ORD03284,P040,5,4350,5,20662.5
4244,ORD01837,P006,1,3090,0,3090.0
4245,ORD02814,P046,3,710,0,2130.0
4246,ORD02172,P044,2,3990,0,7980.0
4247,ORD03644,P080,5,8110,0,40550.0
4248,ORD04793,P034,5,5160,0,25800.0
4249,ORD03729,P001,3,5230,10,14121.0
4250,ORD02551,P048,1,5520,0,5520.0
4251,ORD03160,P028,2,4330,5,8227.0
4252,ORD03502,P078,3,260,5,741.0
4253,ORD00538,P067,1,3370,5,3201.5
4254,ORD00989,P026,5,4300,5,20425.0
4255,ORD02982,P084,5,2390,0,11950.0
4256,ORD04620,P036,2,1210,0,2420.0
4257,ORD04297,P014,2,3350,0,6700.0
4258,ORD01244,P037,1,7960,5,7562.0
4259,ORD03771,P060,1,1970,0,1970.0
4260,ORD00048,P014,4,3350,0,13400.0
4261,ORD03775,P038,2,650,0,1300.0
4262,ORD02163,P070,5,2230,20,8920.0
4263,ORD04859,P067,3,3370,5,9604.5
4264,ORD03593,P013,3,1410,0,4230.0
4265,ORD03405,P074,3,1980,5,5643.0
4266,ORD04952,P027,3,8050,10,21735.0
4267,ORD03199,P090,5,210,5,997.5
4268,ORD01739,P092,5,370,0,1850.0
4269,ORD03203,P081,1,3660,10,3294.0
4270,ORD04313,P086,4,3800,10,13680.0
4271,ORD03139,P040,3,4350,5,12397.5
4272,ORD00457,P070,3,2230,0,6690.0
4273,ORD03394,P082,3,990,0,2970.0
4274,ORD00552,P089,4,3940,10,14184.0
4275,ORD00298,P082,1,990,15,841.5
4276,ORD01587,P085,1,2550,0,2550.0
4277,ORD03440,P003,3,2910,0,8730.0
4278,ORD04015,P039,1,480,0,480.0
4279,ORD04355,P097,3,2020,15,5151.0
4280,ORD03010,P069,4,690,0,2760.0
4281,ORD02630,P048,5,5520,15,23460.0
4282,ORD00771,P082,2,990,0,1980.0
4283,ORD00742,P030,1,1660,5,1577.0
4284,ORD01981,P058,2,820,0,1640.0
4285,ORD04262,P089,2,3940,0,7880.0
4286,ORD02516,P014,2,3350,10,6030.0
4287,ORD02144,P042,5,6210,10,27945.0
4288,ORD01654,P023,3,2250,5,6412.5
4289,ORD00458,P096,2,4220,0,8440.0
4290,ORD02616,P064,1,680,15,578.0
4291,ORD03140,P023,4,2250,0,9000.0
4292,ORD01702,P043,1,4260,15,3621.0
4293,ORD02319,P077,2,2940,5,5586.0
4294,ORD03373,P026,2,4300,5,8170.0
4295,ORD00449,P020,2,4350,0,8700.0
4296,ORD02101,P082,1,990,0,990.0
4297,ORD00609,P006,4,3090,0,12360.0
4298,ORD03970,P050,2,7950,10,14310.0
4299,ORD02243,P027,2,8050,0,16100.0
4300,ORD03401,P001,2,5230,5,9937.0
4301,ORD03075,P027,2,8050,10,14490.0
4302,ORD03262,P036,1,1210,10,1089.0
4303,ORD01469,P076,5,240,5,1140.0
4304,ORD04058,P005,2,3920,0,7840.0
4305,ORD00776,P047,1,2430,0,2430.0
4306,ORD01866,P045,1,6940,5,6593.0
4307,ORD01622,P086,4,3800,15,12920.0
4308,ORD02998,P006,3,3090,10,8343.0
4309,ORD02556,P069,3,690,0,2070.0
4310,ORD00421,P082,2,990,10,1782.0
4311,ORD02014,P043,3,4260,5,12141.0
4312,ORD01260,P022,3,7880,0,23640.0
4313,ORD02618,P093,3,1750,10,4725.0
4314,ORD01943,P006,4,3090,15,10506.0
4315,ORD00950,P029,5,2480,0,12400.0
4316,ORD02182,P047,5,2430,15,10327.5
4317,ORD01108,P061,3,3200,10,8640.0
4318,ORD01353,P026,3,4300,0,12900.0
4319,ORD04029,P005,3,3920,0,11760.0
4320,ORD01848,P029,3,2480,0,7440.0
4321,ORD02931,P052,2,640,5,1216.0
4322,ORD04834,P072,1,5410,5,5139.5
4323,ORD01261,P072,3,5410,15,13795.5
4324,ORD04619,P100,4,3910,0,15640.0
4325,ORD03192,P075,5,3180,0,15900.0
4326,ORD02829,P092,3,370,5,1054.5
4327,ORD01709,P026,5,4300,0,21500.0
4328,ORD01031,P052,4,640,0,2560.0
4329,ORD02367,P002,3,1180,0,3540.0
4330,ORD03034,P004,1,6680,5,6346.0
4331,ORD02578,P002,3,1180,0,3540.0
4332,ORD03209,P045,3,6940,5,19779.0
4333,ORD00319,P083,4,570,0,2280.0
4334,ORD03252,P076,4,240,15,816.0
4335,ORD01091,P021,2,9290,0,18580.0
4336,ORD01489,P006,3,3090,0,9270.0
4337,ORD00502,P052,2,640,5,1216.0
4338,ORD04704,P014,1,3350,10,3015.0
4339,ORD04618,P061,1,3200,10,2880.0
4340,ORD02018,P049,2,520,0,1040.0
4341,ORD00644,P098,1,4950,10,4455.0
4342,ORD01205,P007,2,980,5,1862.0
4343,ORD00892,P018,2,2720,0,5440.0
4344,ORD04537,P053,1,6220,0,6220.0
4345,ORD01079,P082,3,990,15,2524.5
4346,ORD02441,P018,2,2720,0,5440.0
4347,ORD04872,P020,2,4350,0,8700.0
4348,ORD00184,P020,2,4350,5,8265.0
4349,ORD00457,P002,1,1180,0,1180.0
4350,ORD01061,P058,5,820,15,3485.0
4351,ORD01404,P070,2,2230,0,4460.0
4352,ORD01932,P043,1,4260,5,4047.0
4353,ORD04001,P073,1,5040,10,4536.0
4354,ORD01912,P043,2,4260,10,7668.0
4355,ORD04950,P042,4,6210,0,24840.0
4356,ORD03971,P053,2,6220,5,11818.0
4357,ORD04256,P036,4,1210,10,4356.0
4358,ORD03079,P037,1,7960,15,6766.0
4359,ORD04403,P097,5,2020,15,8585.0
4360,ORD03755,P075,3,3180,0,9540.0
4361,ORD00567,P036,1,1210,5,1149.5
4362,ORD00003,P083,4,570,0,2280.0
4363,ORD00441,P051,2,2600,15,4420.0
4364,ORD01946,P049,1,520,0,520.0
4365,ORD01538,P016,3,990,0,2970.0
4366,ORD01343,P054,1,1830,5,1738.5
4367,ORD01621,P055,2,1840,5,3496.0
4368,ORD02388,P042,5,6210,5,29497.5
4369,ORD04688,P061,4,3200,15,10880.0
4370,ORD01602,P070,2,2230,5,4237.0
4371,ORD01592,P065,2,5610,0,11220.0
4372,ORD03541,P022,5,7880,0,39400.0
4373,ORD01525,P021,5,9290,15,39482.5
4374,ORD01613,P067,1,3370,0,3370.0
4375,ORD02666,P023,2,2250,0,4500.0
4376,ORD04927,P004,4,6680,0,26720.0
4377,ORD00225,P099,5,2170,15,9222.5
4378,ORD02387,P006,1,3090,20,2472.0
4379,ORD02452,P010,2,5910,0,11820.0
4380,ORD01315,P024,5,3480,20,13920.0
4381,ORD02062,P048,4,5520,0,22080.0
4382,ORD00216,P067,5,3370,0,16850.0
4383,ORD01858,P090,3,210,0,630.0
4384,ORD03400,P021,5,9290,5,44127.5
4385,ORD01611,P083,4,570,0,2280.0
4386,ORD02887,P026,3,4300,5,12255.0
4387,ORD01920,P027,5,8050,0,40250.0
4388,ORD04772,P047,5,2430,0,12150.0
4389,ORD04993,P003,3,2910,0,8730.0
4390,ORD00265,P075,3,3180,0,9540.0
4391,ORD03951,P047,5,2430,0,12150.0
4392,ORD04168,P090,2,210,0,420.0
4393,ORD03908,P017,2,1150,0,2300.0
4394,ORD01566,P002,1,1180,5,1121.0
4395,ORD04584,P054,1,1830,5,1738.5
4396,ORD04940,P039,5,480,10,2160.0
4397,ORD03227,P088,4,1770,0,7080.0
4398,ORD02868,P022,5,7880,0,39400.0
4399,ORD04487,P032,3,660,20,1584.0
4400,ORD03120,P047,1,2430,5,2308.5
4401,ORD03122,P074,2,1980,5,3762.0
4402,ORD01142,P059,1,5810,10,5229.0
4403,ORD02728,P017,3,1150,10,3105.0
4404,ORD02165,P081,1,3660,10,3294.0
4405,ORD00509,P097,3,2020,0,6060.0
4406,ORD03363,P023,3,2250,20,5400.0
4407,ORD01171,P055,4,1840,0,7360.0
4408,ORD04157,P004,5,6680,10,30060.0
4409,ORD00405,P095,3,4480,5,12768.0
4410,ORD02476,P062,1,450,0,450.0
4411,ORD03476,P035,2,7450,10,13410.0
4412,ORD02662,P098,2,4950,20,7920.0
4413,ORD01277,P004,4,6680,0,26720.0
4414,ORD01843,P018,4,2720,5,10336.0
4415,ORD02417,P029,3,2480,15,6324.0
4416,ORD01702,P062,1,450,0,450.0
4417,ORD02184,P025,1,5570,0,5570.0
4418,ORD00533,P043,4,4260,5,16188.0
4419,ORD00248,P080,3,8110,0,24330.0
4420,ORD00640,P096,2,4220,0,8440.0
4421,ORD02978,P021,4,9290,0,37160.0
4422,ORD03640,P037,4,7960,5,30248.0
4423,ORD00506,P056,4,830,5,3154.0
4424,ORD03124,P038,3,650,0,1950.0
4425,ORD03389,P081,2,3660,0,7320.0
4426,ORD00246,P059,5,5810,0,29050.0
4427,ORD00326,P094,1,510,10,459.0
4428,ORD00895,P018,3,2720,20,6528.0
4429,ORD02376,P068,1,1770,0,1770.0
4430,ORD04965,P082,3,990,15,2524.5
4431,ORD00859,P015,5,750,5,3562.5
4432,ORD04804,P084,1,2390,0,2390.0
4433,ORD02099,P075,1,3180,10,2862.0
4434,ORD00506,P057,2,2710,5,5149.0
4435,ORD00585,P094,3,510,15,1300.5
4436,ORD01418,P004,3,6680,5,19038.0
4437,ORD01704,P003,4,2910,0,11640.0
4438,ORD02171,P011,2,2250,0,4500.0
4439,ORD03756,P006,3,3090,5,8806.5
4440,ORD01696,P010,1,5910,10,5319.0
4441,ORD03035,P002,2,1180,0,2360.0
4442,ORD04278,P066,4,660,5,2508.0
4443,ORD00319,P050,4,7950,0,31800.0
4444,ORD03528,P057,3,2710,5,7723.5
4445,ORD02190,P015,3,750,5,2137.5
4446,ORD02831,P010,3,5910,0,17730.0
4447,ORD04644,P045,1,6940,0,6940.0
4448,ORD01078,P059,4,5810,0,23240.0
4449,ORD01279,P009,3,5550,10,14985.0
4450,ORD04423,P050,1,7950,0,7950.0
4451,ORD02744,P016,1,990,0,990.0
4452,ORD03559,P023,4,2250,10,8100.0
4453,ORD02098,P027,3,8050,5,22942.5
4454,ORD02157,P015,1,750,0,750.0
4455,ORD03456,P042,1,6210,5,5899.5
4456,ORD04088,P024,3,3480,0,10440.0
4457,ORD00996,P090,1,210,5,199.5
4458,ORD04090,P010,2,5910,0,11820.0
4459,ORD03594,P019,3,390,10,1053.0
4460,ORD04471,P083,3,570,0,1710.0
4461,ORD01449,P039,1,480,5,456.0
4462,ORD03580,P093,1,1750,10,1575.0
4463,ORD03511,P087,5,1870,0,9350.0
4464,ORD01887,P031,4,510,0,2040.0
4465,ORD00123,P075,5,3180,5,15105.0
4466,ORD00610,P076,1,240,15,204.0
4467,ORD02203,P099,1,2170,0,2170.0
4468,ORD04875,P079,5,640,0,3200.0
4469,ORD03701,P091,1,2030,20,1624.0
4470,ORD04811,P018,2,2720,5,5168.0
4471,ORD03666,P040,1,4350,0,4350.0
4472,ORD04843,P033,5,2160,0,10800.0
4473,ORD02916,P034,2,5160,0,10320.0
4474,ORD02710,P006,2,3090,0,6180.0
4475,ORD02135,P083,2,570,5,1083.0
4476,ORD04363,P091,4,2030,5,7714.0
4477,ORD03226,P056,3,830,5,2365.5
4478,ORD00681,P005,3,3920,0,11760.0
4479,ORD01402,P073,2,5040,5,9576.0
4480,ORD03837,P019,3,390,0,1170.0
4481,ORD03491,P064,4,680,5,2584.0
4482,ORD04233,P030,4,1660,5,6308.0
4483,ORD04159,P009,1,5550,5,5272.5
4484,ORD04184,P089,2,3940,0,7880.0
4485,ORD00441,P065,5,5610,10,25245.0
4486,ORD02937,P011,2,2250,0,4500.0
4487,ORD00796,P046,4,710,5,2698.0
4488,ORD00449,P072,2,5410,5,10279.0
4489,ORD03542,P050,1,7950,10,7155.0
4490,ORD03174,P083,2,570,0,1140.0
4491,ORD03656,P020,5,4350,10,19575.0
4492,ORD02666,P094,1,510,5,484.5
4493,ORD03125,P083,4,570,0,2280.0
4494,ORD04606,P054,5,1830,0,9150.0
4495,ORD00905,P012,1,340,5,323.0
4496,ORD00014,P087,2,1870,5,3553.0
4497,ORD04653,P024,4,3480,0,13920.0
4498,ORD03961,P028,4,4330,0,17320.0
4499,ORD04331,P054,2,1830,15,3111.0
4500,ORD01694,P028,5,4330,5,20567.5
4501,ORD02839,P006,4,3090,0,12360.0
4502,ORD03313,P083,4,570,0,2280.0
4503,ORD02789,P046,1,710,5,674.5
4504,ORD00218,P084,1,2390,0,2390.0
4505,ORD00399,P087,5,1870,0,9350.0
4506,ORD01787,P006,4,3090,5,11742.0
4507,ORD01531,P047,1,2430,5,2308.5
4508,ORD04838,P098,5,4950,10,22275.0
4509,ORD02880,P048,4,5520,15,18768.0
4510,ORD02553,P010,5,5910,5,28072.5
4511,ORD02359,P100,1,3910,10,3519.0
4512,ORD02141,P028,4,4330,0,17320.0
4513,ORD00395,P048,1,5520,5,5244.0
4514,ORD04885,P082,5,990,5,4702.5
4515,ORD00347,P057,4,2710,0,10840.0
4516,ORD00964,P098,5,4950,0,24750.0
4517,ORD02544,P079,5,640,0,3200.0
4518,ORD04042,P067,3,3370,5,9604.5
4519,ORD01942,P018,1,2720,0,2720.0
4520,ORD02287,P073,1,5040,20,4032.0
4521,ORD03918,P056,4,830,0,3320.0
4522,ORD00191,P089,1,3940,0,3940.0
4523,ORD04045,P044,2,3990,10,7182.0
4524,ORD00862,P043,4,4260,0,17040.0
4525,ORD01084,P023,5,2250,0,11250.0
4526,ORD04411,P032,5,660,0,3300.0
4527,ORD01621,P075,1,3180,0,3180.0
4528,ORD04061,P038,5,650,0,3250.0
4529,ORD02950,P051,4,2600,20,8320.0
4530,ORD01667,P099,3,2170,15,5533.5
4531,ORD02585,P032,3,660,5,1881.0
4532,ORD04046,P037,2,7960,5,15124.0
4533,ORD01120,P064,1,680,5,646.0
4534,ORD01400,P008,4,5280,5,20064.0
4535,ORD00212,P027,4,8050,5,30590.0
4536,ORD00018,P015,1,750,0,750.0
4537,ORD01174,P001,5,5230,0,26150.0
4538,ORD01961,P033,1,2160,10,1944.0
4539,ORD03318,P002,5,1180,5,5605.0
4540,ORD00202,P074,4,1980,0,7920.0
4541,ORD04262,P069,3,690,0,2070.0
4542,ORD03282,P052,1,640,5,608.0
4543,ORD04086,P051,3,2600,0,7800.0
4544,ORD04909,P007,3,980,0,2940.0
4545,ORD04834,P037,4,7960,10,28656.0
4546,ORD03557,P083,2,570,0,1140.0
4547,ORD01384,P060,4,1970,0,7880.0
4548,ORD00858,P003,3,2910,0,8730.0
4549,ORD00309,P022,4,7880,0,31520.0
4550,ORD01476,P067,3,3370,15,8593.5
4551,ORD03378,P046,3,710,5,2023.5
4552,ORD00746,P091,5,2030,5,9642.5
4553,ORD03139,P070,5,2230,10,10035.0
4554,ORD02050,P080,5,8110,15,34467.5
4555,ORD01573,P086,5,3800,0,19000.0
4556,ORD02249,P046,2,710,15,1207.0
4557,ORD00520,P069,1,690,0,690.0
4558,ORD04433,P038,5,650,0,3250.0
4559,ORD00691,P082,3,990,0,2970.0
4560,ORD01834,P094,2,510,5,969.0
4561,ORD03615,P030,4,1660,10,5976.0
4562,ORD00304,P080,1,8110,5,7704.5
4563,ORD03592,P044,2,3990,10,7182.0
4564,ORD03833,P078,3,260,0,780.0
4565,ORD01771,P014,5,3350,10,15075.0
4566,ORD02089,P024,5,3480,0,17400.0
4567,ORD01299,P037,5,7960,0,39800.0
4568,ORD03992,P069,3,690,0,2070.0
4569,ORD01661,P038,4,650,10,2340.0
4570,ORD00643,P041,1,2410,10,2169.0
4571,ORD01308,P015,4,750,5,2850.0
4572,ORD00038,P067,5,3370,0,16850.0
4573,ORD00727,P003,4,2910,15,9894.0
4574,ORD03500,P041,5,2410,15,10242.5
4575,ORD03652,P065,2,5610,10,10098.0
4576,ORD01061,P095,3,4480,10,12096.0
4577,ORD02954,P071,2,7700,10,13860.0
4578,ORD01791,P072,3,5410,0,16230.0
4579,ORD00341,P081,3,3660,10,9882.0
4580,ORD02759,P003,2,2910,15,4947.0
4581,ORD04510,P052,2,640,5,1216.0
4582,ORD01627,P096,3,4220,0,12660.0
4583,ORD03196,P078,1,260,5,247.0
4584,ORD02110,P038,5,650,5,3087.5
4585,ORD00357,P018,5,2720,10,12240.0
4586,ORD02710,P029,2,2480,5,4712.0
4587,ORD01827,P010,3,5910,5,16843.5
4588,ORD01650,P003,4,2910,0,11640.0
4589,ORD04923,P014,5,3350,0,16750.0
4590,ORD02388,P091,5,2030,5,9642.5
4591,ORD04231,P055,1,1840,0,1840.0
4592,ORD00509,P066,2,660,15,1122.0
4593,ORD01956,P036,3,1210,0,3630.0
4594,ORD04966,P068,2,1770,5,3363.0
4595,ORD02061,P045,3,6940,10,18738.0
4596,ORD04162,P027,2,8050,10,14490.0
4597,ORD04589,P067,1,3370,0,3370.0
4598,ORD04026,P097,3,2020,0,6060.0
4599,ORD02868,P004,4,6680,10,24048.0
4600,ORD02528,P029,5,2480,10,11160.0
4601,ORD00376,P026,5,4300,0,21500.0
4602,ORD00488,P084,1,2390,0,2390.0
4603,ORD03505,P058,4,820,15,2788.0
4604,ORD02737,P001,1,5230,10,4707.0
4605,ORD01558,P096,3,4220,5,12027.0
4606,ORD03144,P092,1,370,5,351.5
4607,ORD03216,P058,2,820,0,1640.0
4608,ORD03188,P009,3,5550,0,16650.0
4609,ORD02075,P061,3,3200,0,9600.0
4610,ORD02919,P098,1,4950,10,4455.0
4611,ORD01835,P020,5,4350,0,21750.0
4612,ORD03406,P091,1,2030,5,1928.5
4613,ORD04165,P099,2,2170,20,3472.0
4614,ORD02167,P084,2,2390,0,4780.0
4615,ORD04471,P044,1,3990,0,3990.0
4616,ORD01327,P090,4,210,5,798.0
4617,ORD04059,P061,2,3200,0,6400.0
4618,ORD03169,P009,3,5550,15,14152.5
4619,ORD03204,P004,1,6680,5,6346.0
4620,ORD02089,P099,1,2170,5,2061.5
4621,ORD02512,P004,1,6680,0,6680.0
4622,ORD04819,P020,3,4350,0,13050.0
4623,ORD04185,P026,3,4300,15,10965.0
4624,ORD03495,P017,4,1150,5,4370.0
4625,ORD04562,P061,4,3200,5,12160.0
4626,ORD02691,P034,1,5160,0,5160.0
4627,ORD02439,P061,1,3200,0,3200.0
4628,ORD00938,P025,4,5570,0,22280.0
4629,ORD00054,P100,2,3910,5,7429.0
4630,ORD01339,P054,3,1830,10,4941.0
4631,ORD03536,P044,2,3990,5,7581.0
4632,ORD03084,P062,3,450,0,1350.0
4633,ORD03722,P048,3,5520,0,16560.0
4634,ORD02118,P002,2,1180,10,2124.0
4635,ORD04786,P082,5,990,10,4455.0
4636,ORD04690,P032,5,660,0,3300.0
4637,ORD02933,P043,2,4260,0,8520.0
4638,ORD02445,P081,2,3660,0,7320.0
4639,ORD00403,P075,3,3180,0,9540.0
4640,ORD02718,P033,3,2160,5,6156.0
4641,ORD03259,P046,5,710,15,3017.5
4642,ORD01646,P079,1,640,0,640.0
4643,ORD04606,P094,4,510,0,2040.0
4644,ORD04970,P022,4,7880,0,31520.0
4645,ORD01967,P066,5,660,0,3300.0
4646,ORD01203,P067,4,3370,0,13480.0
4647,ORD02894,P099,5,2170,0,10850.0
4648,ORD02184,P029,1,2480,0,2480.0
4649,ORD04776,P080,4,8110,15,27574.0
4650,ORD01967,P071,3,7700,0,23100.0
4651,ORD01448,P036,1,1210,0,1210.0
4652,ORD02127,P069,1,690,0,690.0
4653,ORD03476,P066,5,660,0,3300.0
4654,ORD04571,P082,5,990,0,4950.0
4655,ORD03698,P052,2,640,15,1088.0
4656,ORD02089,P085,2,2550,5,4845.0
4657,ORD02518,P057,4,2710,0,10840.0
4658,ORD02876,P058,5,820,5,3895.0
4659,ORD03936,P069,1,690,0,690.0
4660,ORD03332,P016,4,990,0,3960.0
4661,ORD04005,P028,4,4330,15,14722.0
4662,ORD00703,P031,5,510,10,2295.0
4663,ORD01618,P009,3,5550,0,16650.0
4664,ORD01766,P010,5,5910,5,28072.5
4665,ORD00962,P051,4,2600,0,10400.0
4666,ORD00986,P055,2,1840,0,3680.0
4667,ORD03254,P080,5,8110,5,38522.5
4668,ORD04729,P083,4,570,5,2166.0
4669,ORD03222,P023,1,2250,5,2137.5
4670,ORD01476,P040,4,4350,5,16530.0
4671,ORD01486,P017,3,1150,5,3277.5
4672,ORD04523,P055,4,1840,0,7360.0
4673,ORD03735,P014,4,3350,10,12060.0
4674,ORD00754,P082,3,990,5,2821.5
4675,ORD04676,P046,4,710,5,2698.0
4676,ORD02736,P059,5,5810,0,29050.0
4677,ORD01414,P025,3,5570,20,13368.0
4678,ORD04896,P065,1,5610,20,4488.0
4679,ORD00213,P080,2,8110,0,16220.0
4680,ORD00575,P029,4,2480,0,9920.0
4681,ORD02795,P035,2,7450,20,11920.0
4682,ORD03919,P097,1,2020,20,1616.0
4683,ORD02834,P041,5,2410,20,9640.0
4684,ORD01481,P009,5,5550,0,27750.0
4685,ORD04635,P043,1,4260,0,4260.0
4686,ORD04946,P001,4,5230,10,18828.0
4687,ORD03562,P059,4,5810,5,22078.0
4688,ORD04963,P026,1,4300,0,4300.0
4689,ORD03205,P039,3,480,0,1440.0
4690,ORD01610,P025,4,5570,15,18938.0
4691,ORD01322,P045,3,6940,20,16656.0
4692,ORD01827,P047,2,2430,0,4860.0
4693,ORD01433,P094,1,510,0,510.0
4694,ORD01315,P044,3,3990,5,11371.5
4695,ORD03696,P042,5,6210,0,31050.0
4696,ORD04746,P076,5,240,0,1200.0
